label,name,cluster_annotation_term_set_label,parent_term_label,parent_term_set_label,term_set_order,term_order,cluster_annotation_term_set_name,color_hex_triplet,number_of_cells,description
CS202210140_2296,Splat_428_1802,CCN202210140_SUBC,CS202210140_429,CCN202210140_CLUS,2,7,subcluster,#CD4D34,296,Splatter (subcluster 1802)
CS202210140_2297,Splat_429_1803,CCN202210140_SUBC,CS202210140_430,CCN202210140_CLUS,2,2,subcluster,#9DDDD4,137,Splatter (subcluster 1803)
CS202210140_2298,Splat_428_1804,CCN202210140_SUBC,CS202210140_429,CCN202210140_CLUS,2,8,subcluster,#C84389,122,Splatter (subcluster 1804)
CS202210140_2299,Splat_429_1805,CCN202210140_SUBC,CS202210140_430,CCN202210140_CLUS,2,3,subcluster,#BF82CF,554,Splatter (subcluster 1805)
CS202210140_2300,Splat_429_1806,CCN202210140_SUBC,CS202210140_430,CCN202210140_CLUS,2,4,subcluster,#3FDF47,386,Splatter (subcluster 1806)
CS202210140_2301,Splat_429_1807,CCN202210140_SUBC,CS202210140_430,CCN202210140_CLUS,2,5,subcluster,#2D7A98,496,Splatter (subcluster 1807)
CS202210140_2302,Splat_429_1808,CCN202210140_SUBC,CS202210140_430,CCN202210140_CLUS,2,6,subcluster,#D92DB8,484,Splatter (subcluster 1808)
CS202210140_2303,Splat_429_1809,CCN202210140_SUBC,CS202210140_430,CCN202210140_CLUS,2,7,subcluster,#DF2448,542,Splatter (subcluster 1809)
CS202210140_2304,Splat_429_1810,CCN202210140_SUBC,CS202210140_430,CCN202210140_CLUS,2,8,subcluster,#C0D834,965,Splatter (subcluster 1810)
CS202210140_2305,Splat_429_1811,CCN202210140_SUBC,CS202210140_430,CCN202210140_CLUS,2,9,subcluster,#DD7F7B,284,Splatter (subcluster 1811)
CS202210140_2306,Splat_429_1812,CCN202210140_SUBC,CS202210140_430,CCN202210140_CLUS,2,10,subcluster,#C3CF93,741,Splatter (subcluster 1812)
CS202210140_2307,Splat_429_1813,CCN202210140_SUBC,CS202210140_430,CCN202210140_CLUS,2,11,subcluster,#1D22D0,466,Splatter (subcluster 1813)
CS202210140_2308,Splat_429_1814,CCN202210140_SUBC,CS202210140_430,CCN202210140_CLUS,2,12,subcluster,#25DEBE,952,Splatter (subcluster 1814)
CS202210140_2309,Splat_429_1815,CCN202210140_SUBC,CS202210140_430,CCN202210140_CLUS,2,13,subcluster,#2D912B,546,Splatter (subcluster 1815)
CS202210140_2310,Splat_429_1816,CCN202210140_SUBC,CS202210140_430,CCN202210140_CLUS,2,14,subcluster,#203B33,596,Splatter (subcluster 1816)
CS202210140_2311,Splat_429_1817,CCN202210140_SUBC,CS202210140_430,CCN202210140_CLUS,2,15,subcluster,#552063,352,Splatter (subcluster 1817)
CS202210140_2312,Splat_429_1818,CCN202210140_SUBC,CS202210140_430,CCN202210140_CLUS,2,16,subcluster,#7E30BD,504,Splatter (subcluster 1818)
CS202210140_2313,Splat_416_1819,CCN202210140_SUBC,CS202210140_417,CCN202210140_CLUS,2,13,subcluster,#2D2B5B,49,Splatter (subcluster 1819)
CS202210140_2314,Splat_428_1820,CCN202210140_SUBC,CS202210140_429,CCN202210140_CLUS,2,9,subcluster,#D6C1C8,397,Splatter (subcluster 1820)
CS202210140_2315,Splat_428_1821,CCN202210140_SUBC,CS202210140_429,CCN202210140_CLUS,2,10,subcluster,#2CBA85,377,Splatter (subcluster 1821)
CS202210140_2316,Splat_428_1822,CCN202210140_SUBC,CS202210140_429,CCN202210140_CLUS,2,11,subcluster,#63C13D,388,Splatter (subcluster 1822)
CS202210140_2317,Splat_428_1823,CCN202210140_SUBC,CS202210140_429,CCN202210140_CLUS,2,12,subcluster,#693F3A,217,Splatter (subcluster 1823)
CS202210140_2318,Splat_429_1824,CCN202210140_SUBC,CS202210140_430,CCN202210140_CLUS,2,17,subcluster,#4592DA,496,Splatter (subcluster 1824)
CS202210140_2319,Mmb_323_1825,CCN202210140_SUBC,CS202210140_324,CCN202210140_CLUS,2,0,subcluster,#52C1C6,28,Mammillary body (subcluster 1825)
CS202210140_2320,Mmb_325_1826,CCN202210140_SUBC,CS202210140_326,CCN202210140_CLUS,2,0,subcluster,#B373BA,464,Mammillary body (subcluster 1826)
CS202210140_2321,Mmb_323_1827,CCN202210140_SUBC,CS202210140_324,CCN202210140_CLUS,2,1,subcluster,#333E8E,143,Mammillary body (subcluster 1827)
CS202210140_2322,Mmb_323_1828,CCN202210140_SUBC,CS202210140_324,CCN202210140_CLUS,2,2,subcluster,#42AF33,127,Mammillary body (subcluster 1828)
CS202210140_2323,Mmb_323_1829,CCN202210140_SUBC,CS202210140_324,CCN202210140_CLUS,2,3,subcluster,#D0CA59,118,Mammillary body (subcluster 1829)
CS202210140_2324,Mmb_323_1830,CCN202210140_SUBC,CS202210140_324,CCN202210140_CLUS,2,4,subcluster,#A93F40,80,Mammillary body (subcluster 1830)
CS202210140_2325,Mmb_323_1831,CCN202210140_SUBC,CS202210140_324,CCN202210140_CLUS,2,5,subcluster,#B761CB,158,Mammillary body (subcluster 1831)
CS202210140_2326,Mmb_329_1832,CCN202210140_SUBC,CS202210140_330,CCN202210140_CLUS,2,0,subcluster,#3160BB,245,Mammillary body (subcluster 1832)
CS202210140_2327,Mmb_329_1833,CCN202210140_SUBC,CS202210140_330,CCN202210140_CLUS,2,1,subcluster,#98D2C5,264,Mammillary body (subcluster 1833)
CS202210140_2328,Mmb_329_1834,CCN202210140_SUBC,CS202210140_330,CCN202210140_CLUS,2,2,subcluster,#B943B3,218,Mammillary body (subcluster 1834)
CS202210140_2329,Mmb_329_1835,CCN202210140_SUBC,CS202210140_330,CCN202210140_CLUS,2,3,subcluster,#8EBE43,437,Mammillary body (subcluster 1835)
CS202210140_2330,Mmb_329_1836,CCN202210140_SUBC,CS202210140_330,CCN202210140_CLUS,2,4,subcluster,#754B33,323,Mammillary body (subcluster 1836)
CS202210140_2331,Mmb_330_1837,CCN202210140_SUBC,CS202210140_331,CCN202210140_CLUS,2,0,subcluster,#474552,496,Mammillary body (subcluster 1837)
CS202210140_2332,Mmb_330_1838,CCN202210140_SUBC,CS202210140_331,CCN202210140_CLUS,2,1,subcluster,#8138D1,224,Mammillary body (subcluster 1838)
CS202210140_2333,Mmb_330_1839,CCN202210140_SUBC,CS202210140_331,CCN202210140_CLUS,2,2,subcluster,#C13851,289,Mammillary body (subcluster 1839)
CS202210140_2334,Mmb_330_1840,CCN202210140_SUBC,CS202210140_331,CCN202210140_CLUS,2,3,subcluster,#3AB629,65,Mammillary body (subcluster 1840)
CS202210140_2335,Mmb_330_1841,CCN202210140_SUBC,CS202210140_331,CCN202210140_CLUS,2,4,subcluster,#CAB3AF,185,Mammillary body (subcluster 1841)
CS202210140_2336,Mmb_330_1842,CCN202210140_SUBC,CS202210140_331,CCN202210140_CLUS,2,5,subcluster,#43C1BE,376,Mammillary body (subcluster 1842)
CS202210140_2337,Mmb_330_1843,CCN202210140_SUBC,CS202210140_331,CCN202210140_CLUS,2,6,subcluster,#B4C328,173,Mammillary body (subcluster 1843)
CS202210140_2338,Mmb_326_1844,CCN202210140_SUBC,CS202210140_327,CCN202210140_CLUS,2,0,subcluster,#C897A7,252,Mammillary body (subcluster 1844)
CS202210140_2339,Mmb_326_1845,CCN202210140_SUBC,CS202210140_327,CCN202210140_CLUS,2,1,subcluster,#39338A,241,Mammillary body (subcluster 1845)
CS202210140_2340,Mmb_328_1846,CCN202210140_SUBC,CS202210140_329,CCN202210140_CLUS,2,0,subcluster,#CA7988,242,Mammillary body (subcluster 1846)
CS202210140_2341,Mmb_328_1847,CCN202210140_SUBC,CS202210140_329,CCN202210140_CLUS,2,1,subcluster,#494179,554,Mammillary body (subcluster 1847)
CS202210140_2342,Mmb_328_1848,CCN202210140_SUBC,CS202210140_329,CCN202210140_CLUS,2,2,subcluster,#50CB77,1550,Mammillary body (subcluster 1848)
CS202210140_2343,Mmb_324_1849,CCN202210140_SUBC,CS202210140_325,CCN202210140_CLUS,2,0,subcluster,#767335,610,Mammillary body (subcluster 1849)
CS202210140_2344,Mmb_325_1850,CCN202210140_SUBC,CS202210140_326,CCN202210140_CLUS,2,1,subcluster,#A88A36,493,Mammillary body (subcluster 1850)
CS202210140_2345,Mmb_326_1851,CCN202210140_SUBC,CS202210140_327,CCN202210140_CLUS,2,2,subcluster,#45C683,596,Mammillary body (subcluster 1851)
CS202210140_2346,Mmb_326_1852,CCN202210140_SUBC,CS202210140_327,CCN202210140_CLUS,2,3,subcluster,#B25531,464,Mammillary body (subcluster 1852)
CS202210140_2347,Mmb_327_1853,CCN202210140_SUBC,CS202210140_328,CCN202210140_CLUS,2,0,subcluster,#45843C,280,Mammillary body (subcluster 1853)
CS202210140_2348,Mmb_327_1854,CCN202210140_SUBC,CS202210140_328,CCN202210140_CLUS,2,1,subcluster,#CD7E67,1264,Mammillary body (subcluster 1854)
CS202210140_2349,Mmb_325_1855,CCN202210140_SUBC,CS202210140_326,CCN202210140_CLUS,2,2,subcluster,#2B8289,1198,Mammillary body (subcluster 1855)
CS202210140_2350,Mmb_324_1856,CCN202210140_SUBC,CS202210140_325,CCN202210140_CLUS,2,1,subcluster,#7CC4AE,2007,Mammillary body (subcluster 1856)
CS202210140_2351,Mmb_324_1857,CCN202210140_SUBC,CS202210140_325,CCN202210140_CLUS,2,2,subcluster,#8340B2,454,Mammillary body (subcluster 1857)
CS202210140_2352,Mmb_327_1858,CCN202210140_SUBC,CS202210140_328,CCN202210140_CLUS,2,2,subcluster,#6875C4,37,Mammillary body (subcluster 1858)
CS202210140_2353,Splat_384_1859,CCN202210140_SUBC,CS202210140_385,CCN202210140_CLUS,2,8,subcluster,#BCB121,234,Splatter (subcluster 1859)
CS202210140_2354,Splat_384_1860,CCN202210140_SUBC,CS202210140_385,CCN202210140_CLUS,2,9,subcluster,#C9CED1,347,Splatter (subcluster 1860)
CS202210140_2355,Splat_384_1861,CCN202210140_SUBC,CS202210140_385,CCN202210140_CLUS,2,10,subcluster,#49C4CE,285,Splatter (subcluster 1861)
CS202210140_2356,Splat_384_1862,CCN202210140_SUBC,CS202210140_385,CCN202210140_CLUS,2,11,subcluster,#D1355A,380,Splatter (subcluster 1862)
CS202210140_2357,Splat_336_1863,CCN202210140_SUBC,CS202210140_337,CCN202210140_CLUS,2,1,subcluster,#BFB5B1,84,Splatter (subcluster 1863)
CS202210140_2358,Splat_336_1864,CCN202210140_SUBC,CS202210140_337,CCN202210140_CLUS,2,2,subcluster,#38CAB9,178,Splatter (subcluster 1864)
CS202210140_2359,Splat_336_1865,CCN202210140_SUBC,CS202210140_337,CCN202210140_CLUS,2,3,subcluster,#BE2EBC,17,Splatter (subcluster 1865)
CS202210140_2360,Splat_336_1866,CCN202210140_SUBC,CS202210140_337,CCN202210140_CLUS,2,4,subcluster,#87D137,230,Splatter (subcluster 1866)
CS202210140_2361,Splat_336_1867,CCN202210140_SUBC,CS202210140_337,CCN202210140_CLUS,2,5,subcluster,#AA513C,629,Splatter (subcluster 1867)
CS202210140_2362,Splat_336_1868,CCN202210140_SUBC,CS202210140_337,CCN202210140_CLUS,2,6,subcluster,#403FCC,38,Splatter (subcluster 1868)
CS202210140_2363,Splat_395_1869,CCN202210140_SUBC,CS202210140_396,CCN202210140_CLUS,2,0,subcluster,#A53631,253,Splatter (subcluster 1869)
CS202210140_2364,Splat_395_1870,CCN202210140_SUBC,CS202210140_396,CCN202210140_CLUS,2,1,subcluster,#2CC7B1,107,Splatter (subcluster 1870)
CS202210140_2365,Splat_395_1871,CCN202210140_SUBC,CS202210140_396,CCN202210140_CLUS,2,2,subcluster,#B53EB8,107,Splatter (subcluster 1871)
CS202210140_2366,Splat_395_1872,CCN202210140_SUBC,CS202210140_396,CCN202210140_CLUS,2,3,subcluster,#60CB3E,87,Splatter (subcluster 1872)
CS202210140_2367,Splat_395_1873,CCN202210140_SUBC,CS202210140_396,CCN202210140_CLUS,2,4,subcluster,#D0AE40,88,Splatter (subcluster 1873)
CS202210140_2368,Splat_395_1874,CCN202210140_SUBC,CS202210140_396,CCN202210140_CLUS,2,5,subcluster,#33663C,130,Splatter (subcluster 1874)
CS202210140_2369,Splat_395_1875,CCN202210140_SUBC,CS202210140_396,CCN202210140_CLUS,2,6,subcluster,#AABCC3,114,Splatter (subcluster 1875)
CS202210140_2370,Splat_395_1876,CCN202210140_SUBC,CS202210140_396,CCN202210140_CLUS,2,7,subcluster,#3A50AD,112,Splatter (subcluster 1876)
CS202210140_2371,Splat_355_1877,CCN202210140_SUBC,CS202210140_356,CCN202210140_CLUS,2,11,subcluster,#301F21,98,Splatter (subcluster 1877)
CS202210140_2372,Splat_355_1878,CCN202210140_SUBC,CS202210140_356,CCN202210140_CLUS,2,12,subcluster,#90AC27,178,Splatter (subcluster 1878)
CS202210140_2373,Splat_355_1879,CCN202210140_SUBC,CS202210140_356,CCN202210140_CLUS,2,13,subcluster,#D3CBC1,161,Splatter (subcluster 1879)
CS202210140_2374,Splat_353_1880,CCN202210140_SUBC,CS202210140_354,CCN202210140_CLUS,2,2,subcluster,#C04EC6,112,Splatter (subcluster 1880)
CS202210140_2375,Splat_353_1881,CCN202210140_SUBC,CS202210140_354,CCN202210140_CLUS,2,3,subcluster,#B43C3A,94,Splatter (subcluster 1881)
CS202210140_2376,Splat_353_1882,CCN202210140_SUBC,CS202210140_354,CCN202210140_CLUS,2,4,subcluster,#333C41,53,Splatter (subcluster 1882)
CS202210140_2377,Splat_353_1883,CCN202210140_SUBC,CS202210140_354,CCN202210140_CLUS,2,5,subcluster,#7E7E86,54,Splatter (subcluster 1883)
CS202210140_2378,Splat_353_1884,CCN202210140_SUBC,CS202210140_354,CCN202210140_CLUS,2,6,subcluster,#4EC0BF,74,Splatter (subcluster 1884)
CS202210140_2379,Splat_353_1885,CCN202210140_SUBC,CS202210140_354,CCN202210140_CLUS,2,7,subcluster,#403DC4,133,Splatter (subcluster 1885)
CS202210140_2380,Splat_361_1886,CCN202210140_SUBC,CS202210140_362,CCN202210140_CLUS,2,2,subcluster,#924A24,93,Splatter (subcluster 1886)
CS202210140_2381,Splat_361_1887,CCN202210140_SUBC,CS202210140_362,CCN202210140_CLUS,2,3,subcluster,#CE3FD4,98,Splatter (subcluster 1887)
CS202210140_2382,Splat_361_1888,CCN202210140_SUBC,CS202210140_362,CCN202210140_CLUS,2,4,subcluster,#213BBA,50,Splatter (subcluster 1888)
CS202210140_2383,Splat_361_1889,CCN202210140_SUBC,CS202210140_362,CCN202210140_CLUS,2,5,subcluster,#C6D4C9,202,Splatter (subcluster 1889)
CS202210140_2384,Splat_361_1890,CCN202210140_SUBC,CS202210140_362,CCN202210140_CLUS,2,6,subcluster,#D02C58,80,Splatter (subcluster 1890)
CS202210140_2385,Splat_358_1891,CCN202210140_SUBC,CS202210140_359,CCN202210140_CLUS,2,11,subcluster,#8860BA,145,Splatter (subcluster 1891)
CS202210140_2386,Splat_358_1892,CCN202210140_SUBC,CS202210140_359,CCN202210140_CLUS,2,12,subcluster,#355F8A,322,Splatter (subcluster 1892)
CS202210140_2387,Splat_358_1893,CCN202210140_SUBC,CS202210140_359,CCN202210140_CLUS,2,13,subcluster,#CBDE5B,125,Splatter (subcluster 1893)
CS202210140_2388,Splat_361_1894,CCN202210140_SUBC,CS202210140_362,CCN202210140_CLUS,2,7,subcluster,#31424C,129,Splatter (subcluster 1894)
CS202210140_2389,Splat_361_1895,CCN202210140_SUBC,CS202210140_362,CCN202210140_CLUS,2,8,subcluster,#6D34D6,64,Splatter (subcluster 1895)
CS202210140_2390,Splat_361_1896,CCN202210140_SUBC,CS202210140_362,CCN202210140_CLUS,2,9,subcluster,#42CD37,103,Splatter (subcluster 1896)
CS202210140_2391,Splat_361_1897,CCN202210140_SUBC,CS202210140_362,CCN202210140_CLUS,2,10,subcluster,#B08184,89,Splatter (subcluster 1897)
CS202210140_2392,Splat_355_1898,CCN202210140_SUBC,CS202210140_356,CCN202210140_CLUS,2,14,subcluster,#32DDD0,253,Splatter (subcluster 1898)
CS202210140_2393,Splat_355_1899,CCN202210140_SUBC,CS202210140_356,CCN202210140_CLUS,2,15,subcluster,#A27E8A,129,Splatter (subcluster 1899)
CS202210140_2394,Splat_355_1900,CCN202210140_SUBC,CS202210140_356,CCN202210140_CLUS,2,16,subcluster,#D0D83C,312,Splatter (subcluster 1900)
CS202210140_2395,Splat_355_1901,CCN202210140_SUBC,CS202210140_356,CCN202210140_CLUS,2,17,subcluster,#337E8A,224,Splatter (subcluster 1901)
CS202210140_2396,Splat_355_1902,CCN202210140_SUBC,CS202210140_356,CCN202210140_CLUS,2,18,subcluster,#2D2D77,349,Splatter (subcluster 1902)
CS202210140_2397,Splat_358_1903,CCN202210140_SUBC,CS202210140_359,CCN202210140_CLUS,2,14,subcluster,#DB3132,286,Splatter (subcluster 1903)
CS202210140_2398,Splat_358_1904,CCN202210140_SUBC,CS202210140_359,CCN202210140_CLUS,2,15,subcluster,#39C11F,237,Splatter (subcluster 1904)
CS202210140_2399,Splat_355_1905,CCN202210140_SUBC,CS202210140_356,CCN202210140_CLUS,2,19,subcluster,#2D21CF,316,Splatter (subcluster 1905)
CS202210140_2400,Splat_360_1906,CCN202210140_SUBC,CS202210140_361,CCN202210140_CLUS,2,0,subcluster,#3F383C,31,Splatter (subcluster 1906)
CS202210140_2401,Splat_360_1907,CCN202210140_SUBC,CS202210140_361,CCN202210140_CLUS,2,1,subcluster,#C37D40,169,Splatter (subcluster 1907)
CS202210140_2402,Splat_360_1908,CCN202210140_SUBC,CS202210140_361,CCN202210140_CLUS,2,2,subcluster,#33A83C,89,Splatter (subcluster 1908)
CS202210140_2403,Splat_360_1909,CCN202210140_SUBC,CS202210140_361,CCN202210140_CLUS,2,3,subcluster,#91CABF,106,Splatter (subcluster 1909)
CS202210140_2404,Splat_360_1910,CCN202210140_SUBC,CS202210140_361,CCN202210140_CLUS,2,4,subcluster,#E099BB,128,Splatter (subcluster 1910)
CS202210140_2405,Splat_355_1911,CCN202210140_SUBC,CS202210140_356,CCN202210140_CLUS,2,20,subcluster,#1A7B1F,106,Splatter (subcluster 1911)
CS202210140_2406,Splat_360_1912,CCN202210140_SUBC,CS202210140_361,CCN202210140_CLUS,2,5,subcluster,#2644B1,78,Splatter (subcluster 1912)
CS202210140_2407,Splat_360_1913,CCN202210140_SUBC,CS202210140_361,CCN202210140_CLUS,2,6,subcluster,#A8D43B,56,Splatter (subcluster 1913)
CS202210140_2408,Splat_360_1914,CCN202210140_SUBC,CS202210140_361,CCN202210140_CLUS,2,7,subcluster,#DA27B8,174,Splatter (subcluster 1914)
CS202210140_2409,Splat_360_1915,CCN202210140_SUBC,CS202210140_361,CCN202210140_CLUS,2,8,subcluster,#2DCFB1,98,Splatter (subcluster 1915)
CS202210140_2410,Splat_360_1916,CCN202210140_SUBC,CS202210140_361,CCN202210140_CLUS,2,9,subcluster,#863DCC,104,Splatter (subcluster 1916)
CS202210140_2411,Splat_360_1917,CCN202210140_SUBC,CS202210140_361,CCN202210140_CLUS,2,10,subcluster,#B52736,182,Splatter (subcluster 1917)
CS202210140_2412,Splat_359_1918,CCN202210140_SUBC,CS202210140_360,CCN202210140_CLUS,2,8,subcluster,#9CDA93,351,Splatter (subcluster 1918)
CS202210140_2413,Splat_359_1919,CCN202210140_SUBC,CS202210140_360,CCN202210140_CLUS,2,9,subcluster,#722BD9,527,Splatter (subcluster 1919)
CS202210140_2414,Splat_359_1920,CCN202210140_SUBC,CS202210140_360,CCN202210140_CLUS,2,10,subcluster,#8780E1,131,Splatter (subcluster 1920)
CS202210140_2415,Splat_359_1921,CCN202210140_SUBC,CS202210140_360,CCN202210140_CLUS,2,11,subcluster,#39222A,385,Splatter (subcluster 1921)
CS202210140_2416,Splat_359_1922,CCN202210140_SUBC,CS202210140_360,CCN202210140_CLUS,2,12,subcluster,#DF26CB,92,Splatter (subcluster 1922)
CS202210140_2417,Splat_359_1923,CCN202210140_SUBC,CS202210140_360,CCN202210140_CLUS,2,13,subcluster,#248759,341,Splatter (subcluster 1923)
CS202210140_2418,Splat_359_1924,CCN202210140_SUBC,CS202210140_360,CCN202210140_CLUS,2,14,subcluster,#E98478,383,Splatter (subcluster 1924)
CS202210140_2419,Splat_359_1925,CCN202210140_SUBC,CS202210140_360,CCN202210140_CLUS,2,15,subcluster,#363286,210,Splatter (subcluster 1925)
CS202210140_2420,Splat_359_1926,CCN202210140_SUBC,CS202210140_360,CCN202210140_CLUS,2,16,subcluster,#CB3720,673,Splatter (subcluster 1926)
CS202210140_2421,Splat_359_1927,CCN202210140_SUBC,CS202210140_360,CCN202210140_CLUS,2,17,subcluster,#7E4F53,239,Splatter (subcluster 1927)
CS202210140_2422,Splat_359_1928,CCN202210140_SUBC,CS202210140_360,CCN202210140_CLUS,2,18,subcluster,#CECA32,341,Splatter (subcluster 1928)
CS202210140_2423,Splat_352_1929,CCN202210140_SUBC,CS202210140_353,CCN202210140_CLUS,2,0,subcluster,#335437,139,Splatter (subcluster 1929)
CS202210140_2424,Splat_359_1930,CCN202210140_SUBC,CS202210140_360,CCN202210140_CLUS,2,19,subcluster,#779F9F,131,Splatter (subcluster 1930)
CS202210140_2425,Splat_359_1931,CCN202210140_SUBC,CS202210140_360,CCN202210140_CLUS,2,20,subcluster,#54E0D6,235,Splatter (subcluster 1931)
CS202210140_2426,Splat_356_1932,CCN202210140_SUBC,CS202210140_357,CCN202210140_CLUS,2,22,subcluster,#55C3A5,485,Splatter (subcluster 1932)
CS202210140_2427,Splat_359_1933,CCN202210140_SUBC,CS202210140_360,CCN202210140_CLUS,2,21,subcluster,#2223D6,177,Splatter (subcluster 1933)
CS202210140_2428,Splat_352_1934,CCN202210140_SUBC,CS202210140_353,CCN202210140_CLUS,2,1,subcluster,#90BC3C,151,Splatter (subcluster 1934)
CS202210140_2429,Splat_352_1935,CCN202210140_SUBC,CS202210140_353,CCN202210140_CLUS,2,2,subcluster,#BB3A86,209,Splatter (subcluster 1935)
CS202210140_2430,Splat_352_1936,CCN202210140_SUBC,CS202210140_353,CCN202210140_CLUS,2,3,subcluster,#3587BB,199,Splatter (subcluster 1936)
CS202210140_2431,Splat_352_1937,CCN202210140_SUBC,CS202210140_353,CCN202210140_CLUS,2,4,subcluster,#ACC0C7,164,Splatter (subcluster 1937)
CS202210140_2432,Amex_406_1938,CCN202210140_SUBC,CS202210140_407,CCN202210140_CLUS,2,0,subcluster,#23D0BA,517,Amygdala excitatory (subcluster 1938)
CS202210140_2433,Amex_406_1939,CCN202210140_SUBC,CS202210140_407,CCN202210140_CLUS,2,1,subcluster,#73A8E1,533,Amygdala excitatory (subcluster 1939)
CS202210140_2434,Amex_406_1940,CCN202210140_SUBC,CS202210140_407,CCN202210140_CLUS,2,2,subcluster,#357083,377,Amygdala excitatory (subcluster 1940)
CS202210140_2435,Amex_406_1941,CCN202210140_SUBC,CS202210140_407,CCN202210140_CLUS,2,3,subcluster,#BD2D2D,532,Amygdala excitatory (subcluster 1941)
CS202210140_2436,Amex_405_1942,CCN202210140_SUBC,CS202210140_406,CCN202210140_CLUS,2,2,subcluster,#C13941,506,Amygdala excitatory (subcluster 1942)
CS202210140_2437,Amex_405_1943,CCN202210140_SUBC,CS202210140_406,CCN202210140_CLUS,2,3,subcluster,#383677,468,Amygdala excitatory (subcluster 1943)
CS202210140_2438,Amex_406_1944,CCN202210140_SUBC,CS202210140_407,CCN202210140_CLUS,2,4,subcluster,#CC41B0,232,Amygdala excitatory (subcluster 1944)
CS202210140_2439,Amex_405_1945,CCN202210140_SUBC,CS202210140_406,CCN202210140_CLUS,2,4,subcluster,#2737DD,624,Amygdala excitatory (subcluster 1945)
CS202210140_2440,Amex_405_1946,CCN202210140_SUBC,CS202210140_406,CCN202210140_CLUS,2,5,subcluster,#4C3423,101,Amygdala excitatory (subcluster 1946)
CS202210140_2441,Amex_405_1947,CCN202210140_SUBC,CS202210140_406,CCN202210140_CLUS,2,6,subcluster,#DD3BBE,182,Amygdala excitatory (subcluster 1947)
CS202210140_2442,Amex_405_1948,CCN202210140_SUBC,CS202210140_406,CCN202210140_CLUS,2,7,subcluster,#72AB38,734,Amygdala excitatory (subcluster 1948)
CS202210140_2443,Amex_405_1949,CCN202210140_SUBC,CS202210140_406,CCN202210140_CLUS,2,8,subcluster,#D1BF39,830,Amygdala excitatory (subcluster 1949)
CS202210140_2444,Amex_405_1950,CCN202210140_SUBC,CS202210140_406,CCN202210140_CLUS,2,9,subcluster,#8B24C1,572,Amygdala excitatory (subcluster 1950)
CS202210140_2445,Amex_158_1951,CCN202210140_SUBC,CS202210140_159,CCN202210140_CLUS,2,0,subcluster,#CFCCA1,504,Amygdala excitatory (subcluster 1951)
CS202210140_2446,Misc_164_1952,CCN202210140_SUBC,CS202210140_165,CCN202210140_CLUS,2,0,subcluster,#3D8064,252,Miscellaneous (subcluster 1952)
CS202210140_2447,Amex_406_1953,CCN202210140_SUBC,CS202210140_407,CCN202210140_CLUS,2,5,subcluster,#D7D1B1,147,Amygdala excitatory (subcluster 1953)
CS202210140_2448,Amex_406_1954,CCN202210140_SUBC,CS202210140_407,CCN202210140_CLUS,2,6,subcluster,#4A34C7,379,Amygdala excitatory (subcluster 1954)
