labelset,cell_label,cell_set_accession,parent_cell_set_accession,Cluster ID,Supercluster,Class auto-annotation,Neurotransmitter auto-annotation,Neuropeptide auto-annotation,Subtype auto-annotation,Transferred MTG Label,Top three regions,Top three dissections,Top Enriched Genes,Number of cells,DoubletFinder score,Total UMI,Fraction unspliced,Fraction mitochondrial,H19.30.002,H19.30.001,H18.30.002,H18.30.001,Fraction cells from top donor,Number of donors
subcluster,MGE_239_319,CS202210140_813,CS202210140_240,,,,,,,,,,,,,,,,,,,,,
subcluster,MGE_241_320,CS202210140_814,CS202210140_242,,,,,,,,,,,,,,,,,,,,,
subcluster,MGE_241_321,CS202210140_815,CS202210140_242,,,,,,,,,,,,,,,,,,,,,
subcluster,MGE_241_322,CS202210140_816,CS202210140_242,,,,,,,,,,,,,,,,,,,,,
subcluster,MGE_241_323,CS202210140_817,CS202210140_242,,,,,,,,,,,,,,,,,,,,,
subcluster,MGE_240_324,CS202210140_818,CS202210140_241,,,,,,,,,,,,,,,,,,,,,
subcluster,MGE_240_325,CS202210140_819,CS202210140_241,,,,,,,,,,,,,,,,,,,,,
subcluster,MGE_240_326,CS202210140_820,CS202210140_241,,,,,,,,,,,,,,,,,,,,,
subcluster,Splat_237_327,CS202210140_821,CS202210140_238,,,,,,,,,,,,,,,,,,,,,
subcluster,MGE_236_328,CS202210140_822,CS202210140_237,,,,,,,,,,,,,,,,,,,,,
subcluster,MGE_236_329,CS202210140_823,CS202210140_237,,,,,,,,,,,,,,,,,,,,,
subcluster,MGE_236_330,CS202210140_824,CS202210140_237,,,,,,,,,,,,,,,,,,,,,
subcluster,MGE_236_331,CS202210140_825,CS202210140_237,,,,,,,,,,,,,,,,,,,,,
subcluster,MGE_260_332,CS202210140_826,CS202210140_261,,,,,,,,,,,,,,,,,,,,,
subcluster,MGE_260_333,CS202210140_827,CS202210140_261,,,,,,,,,,,,,,,,,,,,,
subcluster,MGE_260_334,CS202210140_828,CS202210140_261,,,,,,,,,,,,,,,,,,,,,
subcluster,MGE_260_335,CS202210140_829,CS202210140_261,,,,,,,,,,,,,,,,,,,,,
subcluster,MGE_260_336,CS202210140_830,CS202210140_261,,,,,,,,,,,,,,,,,,,,,
subcluster,MGE_259_337,CS202210140_831,CS202210140_260,,,,,,,,,,,,,,,,,,,,,
subcluster,MGE_259_338,CS202210140_832,CS202210140_260,,,,,,,,,,,,,,,,,,,,,
subcluster,MGE_259_339,CS202210140_833,CS202210140_260,,,,,,,,,,,,,,,,,,,,,
subcluster,MGE_259_340,CS202210140_834,CS202210140_260,,,,,,,,,,,,,,,,,,,,,
subcluster,MGE_259_341,CS202210140_835,CS202210140_260,,,,,,,,,,,,,,,,,,,,,
subcluster,MGE_259_342,CS202210140_836,CS202210140_260,,,,,,,,,,,,,,,,,,,,,
subcluster,MGE_259_343,CS202210140_837,CS202210140_260,,,,,,,,,,,,,,,,,,,,,
subcluster,MGE_259_344,CS202210140_838,CS202210140_260,,,,,,,,,,,,,,,,,,,,,
subcluster,MGE_239_345,CS202210140_839,CS202210140_240,,,,,,,,,,,,,,,,,,,,,
subcluster,MGE_239_346,CS202210140_840,CS202210140_240,,,,,,,,,,,,,,,,,,,,,
subcluster,MGE_239_347,CS202210140_841,CS202210140_240,,,,,,,,,,,,,,,,,,,,,
subcluster,MGE_239_348,CS202210140_842,CS202210140_240,,,,,,,,,,,,,,,,,,,,,
subcluster,MGE_239_349,CS202210140_843,CS202210140_240,,,,,,,,,,,,,,,,,,,,,
subcluster,MGE_239_350,CS202210140_844,CS202210140_240,,,,,,,,,,,,,,,,,,,,,
subcluster,MGE_239_351,CS202210140_845,CS202210140_240,,,,,,,,,,,,,,,,,,,,,
subcluster,MGE_239_352,CS202210140_846,CS202210140_240,,,,,,,,,,,,,,,,,,,,,
subcluster,MGE_239_353,CS202210140_847,CS202210140_240,,,,,,,,,,,,,,,,,,,,,
subcluster,MGE_258_354,CS202210140_848,CS202210140_259,,,,,,,,,,,,,,,,,,,,,
subcluster,MGE_258_355,CS202210140_849,CS202210140_259,,,,,,,,,,,,,,,,,,,,,
subcluster,MGE_258_356,CS202210140_850,CS202210140_259,,,,,,,,,,,,,,,,,,,,,
subcluster,MGE_258_357,CS202210140_851,CS202210140_259,,,,,,,,,,,,,,,,,,,,,
subcluster,MGE_258_358,CS202210140_852,CS202210140_259,,,,,,,,,,,,,,,,,,,,,
subcluster,MGE_258_359,CS202210140_853,CS202210140_259,,,,,,,,,,,,,,,,,,,,,
subcluster,MGE_256_360,CS202210140_854,CS202210140_257,,,,,,,,,,,,,,,,,,,,,
subcluster,MGE_256_361,CS202210140_855,CS202210140_257,,,,,,,,,,,,,,,,,,,,,
subcluster,MGE_256_362,CS202210140_856,CS202210140_257,,,,,,,,,,,,,,,,,,,,,
subcluster,MGE_256_363,CS202210140_857,CS202210140_257,,,,,,,,,,,,,,,,,,,,,
subcluster,MGE_256_364,CS202210140_858,CS202210140_257,,,,,,,,,,,,,,,,,,,,,
subcluster,MGE_255_365,CS202210140_859,CS202210140_256,,,,,,,,,,,,,,,,,,,,,
subcluster,MGE_255_366,CS202210140_860,CS202210140_256,,,,,,,,,,,,,,,,,,,,,
subcluster,MGE_255_367,CS202210140_861,CS202210140_256,,,,,,,,,,,,,,,,,,,,,
subcluster,MGE_255_368,CS202210140_862,CS202210140_256,,,,,,,,,,,,,,,,,,,,,
subcluster,MGE_255_369,CS202210140_863,CS202210140_256,,,,,,,,,,,,,,,,,,,,,
subcluster,MGE_255_370,CS202210140_864,CS202210140_256,,,,,,,,,,,,,,,,,,,,,
subcluster,MGE_255_371,CS202210140_865,CS202210140_256,,,,,,,,,,,,,,,,,,,,,
subcluster,MGE_258_372,CS202210140_866,CS202210140_259,,,,,,,,,,,,,,,,,,,,,
subcluster,MGE_253_373,CS202210140_867,CS202210140_254,,,,,,,,,,,,,,,,,,,,,
subcluster,LLC_264_374,CS202210140_868,CS202210140_265,,,,,,,,,,,,,,,,,,,,,
subcluster,LLC_264_375,CS202210140_869,CS202210140_265,,,,,,,,,,,,,,,,,,,,,
subcluster,LLC_264_376,CS202210140_870,CS202210140_265,,,,,,,,,,,,,,,,,,,,,
subcluster,LLC_264_377,CS202210140_871,CS202210140_265,,,,,,,,,,,,,,,,,,,,,
subcluster,LLC_266_378,CS202210140_872,CS202210140_267,,,,,,,,,,,,,,,,,,,,,
subcluster,LLC_265_379,CS202210140_873,CS202210140_266,,,,,,,,,,,,,,,,,,,,,
subcluster,LLC_265_380,CS202210140_874,CS202210140_266,,,,,,,,,,,,,,,,,,,,,
subcluster,LLC_266_381,CS202210140_875,CS202210140_267,,,,,,,,,,,,,,,,,,,,,
subcluster,LLC_265_382,CS202210140_876,CS202210140_266,,,,,,,,,,,,,,,,,,,,,
subcluster,LLC_265_383,CS202210140_877,CS202210140_266,,,,,,,,,,,,,,,,,,,,,
subcluster,LLC_266_384,CS202210140_878,CS202210140_267,,,,,,,,,,,,,,,,,,,,,
subcluster,LLC_266_385,CS202210140_879,CS202210140_267,,,,,,,,,,,,,,,,,,,,,
subcluster,LLC_266_386,CS202210140_880,CS202210140_267,,,,,,,,,,,,,,,,,,,,,
subcluster,LLC_266_387,CS202210140_881,CS202210140_267,,,,,,,,,,,,,,,,,,,,,
subcluster,LLC_266_388,CS202210140_882,CS202210140_267,,,,,,,,,,,,,,,,,,,,,
subcluster,MGE_246_389,CS202210140_883,CS202210140_247,,,,,,,,,,,,,,,,,,,,,
subcluster,MGE_236_390,CS202210140_884,CS202210140_237,,,,,,,,,,,,,,,,,,,,,
subcluster,MGE_236_391,CS202210140_885,CS202210140_237,,,,,,,,,,,,,,,,,,,,,
subcluster,MGE_236_392,CS202210140_886,CS202210140_237,,,,,,,,,,,,,,,,,,,,,
subcluster,MGE_257_393,CS202210140_887,CS202210140_258,,,,,,,,,,,,,,,,,,,,,
subcluster,MGE_257_394,CS202210140_888,CS202210140_258,,,,,,,,,,,,,,,,,,,,,
subcluster,MGE_236_395,CS202210140_889,CS202210140_237,,,,,,,,,,,,,,,,,,,,,
subcluster,MGE_236_396,CS202210140_890,CS202210140_237,,,,,,,,,,,,,,,,,,,,,
subcluster,MGE_236_397,CS202210140_891,CS202210140_237,,,,,,,,,,,,,,,,,,,,,
subcluster,MGE_257_398,CS202210140_892,CS202210140_258,,,,,,,,,,,,,,,,,,,,,
subcluster,MGE_257_399,CS202210140_893,CS202210140_258,,,,,,,,,,,,,,,,,,,,,
subcluster,MGE_258_400,CS202210140_894,CS202210140_259,,,,,,,,,,,,,,,,,,,,,
subcluster,MGE_258_401,CS202210140_895,CS202210140_259,,,,,,,,,,,,,,,,,,,,,
subcluster,MGE_258_402,CS202210140_896,CS202210140_259,,,,,,,,,,,,,,,,,,,,,
subcluster,MGE_257_403,CS202210140_897,CS202210140_258,,,,,,,,,,,,,,,,,,,,,
subcluster,MGE_257_404,CS202210140_898,CS202210140_258,,,,,,,,,,,,,,,,,,,,,
subcluster,MGE_262_405,CS202210140_899,CS202210140_263,,,,,,,,,,,,,,,,,,,,,
subcluster,MGE_262_406,CS202210140_900,CS202210140_263,,,,,,,,,,,,,,,,,,,,,
subcluster,MGE_262_407,CS202210140_901,CS202210140_263,,,,,,,,,,,,,,,,,,,,,
subcluster,MGE_262_408,CS202210140_902,CS202210140_263,,,,,,,,,,,,,,,,,,,,,
subcluster,MGE_257_409,CS202210140_903,CS202210140_258,,,,,,,,,,,,,,,,,,,,,
subcluster,MGE_261_410,CS202210140_904,CS202210140_262,,,,,,,,,,,,,,,,,,,,,
subcluster,MGE_261_411,CS202210140_905,CS202210140_262,,,,,,,,,,,,,,,,,,,,,
subcluster,MGE_259_412,CS202210140_906,CS202210140_260,,,,,,,,,,,,,,,,,,,,,
subcluster,MGE_261_413,CS202210140_907,CS202210140_262,,,,,,,,,,,,,,,,,,,,,
subcluster,MGE_261_414,CS202210140_908,CS202210140_262,,,,,,,,,,,,,,,,,,,,,
subcluster,MGE_261_415,CS202210140_909,CS202210140_262,,,,,,,,,,,,,,,,,,,,,
subcluster,MGE_261_416,CS202210140_910,CS202210140_262,,,,,,,,,,,,,,,,,,,,,
subcluster,MGE_261_417,CS202210140_911,CS202210140_262,,,,,,,,,,,,,,,,,,,,,
subcluster,MGE_261_418,CS202210140_912,CS202210140_262,,,,,,,,,,,,,,,,,,,,,
subcluster,MGE_261_419,CS202210140_913,CS202210140_262,,,,,,,,,,,,,,,,,,,,,
subcluster,MGE_261_420,CS202210140_914,CS202210140_262,,,,,,,,,,,,,,,,,,,,,
subcluster,MGE_260_421,CS202210140_915,CS202210140_261,,,,,,,,,,,,,,,,,,,,,
subcluster,MGE_260_422,CS202210140_916,CS202210140_261,,,,,,,,,,,,,,,,,,,,,
subcluster,MGE_263_423,CS202210140_917,CS202210140_264,,,,,,,,,,,,,,,,,,,,,
subcluster,MGE_263_424,CS202210140_918,CS202210140_264,,,,,,,,,,,,,,,,,,,,,
subcluster,CGE_286_425,CS202210140_919,CS202210140_287,,,,,,,,,,,,,,,,,,,,,
subcluster,CGE_286_426,CS202210140_920,CS202210140_287,,,,,,,,,,,,,,,,,,,,,
subcluster,CGE_286_427,CS202210140_921,CS202210140_287,,,,,,,,,,,,,,,,,,,,,
subcluster,CGE_286_428,CS202210140_922,CS202210140_287,,,,,,,,,,,,,,,,,,,,,
subcluster,CGE_288_429,CS202210140_923,CS202210140_289,,,,,,,,,,,,,,,,,,,,,
subcluster,CGE_288_430,CS202210140_924,CS202210140_289,,,,,,,,,,,,,,,,,,,,,
subcluster,CGE_287_431,CS202210140_925,CS202210140_288,,,,,,,,,,,,,,,,,,,,,
subcluster,CGE_287_432,CS202210140_926,CS202210140_288,,,,,,,,,,,,,,,,,,,,,
subcluster,CGE_287_433,CS202210140_927,CS202210140_288,,,,,,,,,,,,,,,,,,,,,
subcluster,CGE_287_434,CS202210140_928,CS202210140_288,,,,,,,,,,,,,,,,,,,,,
subcluster,CGE_287_435,CS202210140_929,CS202210140_288,,,,,,,,,,,,,,,,,,,,,
subcluster,CGE_288_436,CS202210140_930,CS202210140_289,,,,,,,,,,,,,,,,,,,,,
subcluster,CGE_288_437,CS202210140_931,CS202210140_289,,,,,,,,,,,,,,,,,,,,,
subcluster,CGE_288_438,CS202210140_932,CS202210140_289,,,,,,,,,,,,,,,,,,,,,
subcluster,LLC_270_439,CS202210140_933,CS202210140_271,,,,,,,,,,,,,,,,,,,,,
subcluster,LLC_270_440,CS202210140_934,CS202210140_271,,,,,,,,,,,,,,,,,,,,,
subcluster,LLC_270_441,CS202210140_935,CS202210140_271,,,,,,,,,,,,,,,,,,,,,
subcluster,LLC_270_442,CS202210140_936,CS202210140_271,,,,,,,,,,,,,,,,,,,,,
subcluster,LLC_271_443,CS202210140_937,CS202210140_272,,,,,,,,,,,,,,,,,,,,,
subcluster,LLC_268_444,CS202210140_938,CS202210140_269,,,,,,,,,,,,,,,,,,,,,
subcluster,LLC_272_445,CS202210140_939,CS202210140_273,,,,,,,,,,,,,,,,,,,,,
subcluster,LLC_271_446,CS202210140_940,CS202210140_272,,,,,,,,,,,,,,,,,,,,,
subcluster,LLC_273_447,CS202210140_941,CS202210140_274,,,,,,,,,,,,,,,,,,,,,
subcluster,LLC_274_448,CS202210140_942,CS202210140_275,,,,,,,,,,,,,,,,,,,,,
subcluster,LLC_274_449,CS202210140_943,CS202210140_275,,,,,,,,,,,,,,,,,,,,,
subcluster,LLC_274_450,CS202210140_944,CS202210140_275,,,,,,,,,,,,,,,,,,,,,
subcluster,LLC_275_451,CS202210140_945,CS202210140_276,,,,,,,,,,,,,,,,,,,,,
subcluster,LLC_275_452,CS202210140_946,CS202210140_276,,,,,,,,,,,,,,,,,,,,,
subcluster,LLC_275_453,CS202210140_947,CS202210140_276,,,,,,,,,,,,,,,,,,,,,
subcluster,LLC_275_454,CS202210140_948,CS202210140_276,,,,,,,,,,,,,,,,,,,,,
subcluster,LLC_275_455,CS202210140_949,CS202210140_276,,,,,,,,,,,,,,,,,,,,,
subcluster,LLC_275_456,CS202210140_950,CS202210140_276,,,,,,,,,,,,,,,,,,,,,
subcluster,LLC_269_457,CS202210140_951,CS202210140_270,,,,,,,,,,,,,,,,,,,,,
subcluster,LLC_268_458,CS202210140_952,CS202210140_269,,,,,,,,,,,,,,,,,,,,,
subcluster,LLC_268_459,CS202210140_953,CS202210140_269,,,,,,,,,,,,,,,,,,,,,
subcluster,LLC_268_460,CS202210140_954,CS202210140_269,,,,,,,,,,,,,,,,,,,,,
subcluster,LLC_271_461,CS202210140_955,CS202210140_272,,,,,,,,,,,,,,,,,,,,,
subcluster,LLC_271_462,CS202210140_956,CS202210140_272,,,,,,,,,,,,,,,,,,,,,
subcluster,LLC_269_463,CS202210140_957,CS202210140_270,,,,,,,,,,,,,,,,,,,,,
subcluster,LLC_269_464,CS202210140_958,CS202210140_270,,,,,,,,,,,,,,,,,,,,,
subcluster,LLC_269_465,CS202210140_959,CS202210140_270,,,,,,,,,,,,,,,,,,,,,
subcluster,LLC_269_466,CS202210140_960,CS202210140_270,,,,,,,,,,,,,,,,,,,,,
subcluster,LLC_269_467,CS202210140_961,CS202210140_270,,,,,,,,,,,,,,,,,,,,,
subcluster,LLC_268_468,CS202210140_962,CS202210140_269,,,,,,,,,,,,,,,,,,,,,
subcluster,LLC_268_469,CS202210140_963,CS202210140_269,,,,,,,,,,,,,,,,,,,,,
subcluster,LLC_273_470,CS202210140_964,CS202210140_274,,,,,,,,,,,,,,,,,,,,,
subcluster,LLC_273_471,CS202210140_965,CS202210140_274,,,,,,,,,,,,,,,,,,,,,
subcluster,LLC_267_472,CS202210140_966,CS202210140_268,,,,,,,,,,,,,,,,,,,,,
subcluster,LLC_267_473,CS202210140_967,CS202210140_268,,,,,,,,,,,,,,,,,,,,,
subcluster,LLC_267_474,CS202210140_968,CS202210140_268,,,,,,,,,,,,,,,,,,,,,
subcluster,LLC_267_475,CS202210140_969,CS202210140_268,,,,,,,,,,,,,,,,,,,,,
subcluster,LLC_267_476,CS202210140_970,CS202210140_268,,,,,,,,,,,,,,,,,,,,,
subcluster,LLC_267_477,CS202210140_971,CS202210140_268,,,,,,,,,,,,,,,,,,,,,
subcluster,LLC_267_478,CS202210140_972,CS202210140_268,,,,,,,,,,,,,,,,,,,,,
subcluster,CGE_276_479,CS202210140_973,CS202210140_277,,,,,,,,,,,,,,,,,,,,,
subcluster,CGE_276_480,CS202210140_974,CS202210140_277,,,,,,,,,,,,,,,,,,,,,
subcluster,CGE_276_481,CS202210140_975,CS202210140_277,,,,,,,,,,,,,,,,,,,,,
subcluster,CGE_276_482,CS202210140_976,CS202210140_277,,,,,,,,,,,,,,,,,,,,,
subcluster,CGE_296_483,CS202210140_977,CS202210140_297,,,,,,,,,,,,,,,,,,,,,
subcluster,CGE_296_484,CS202210140_978,CS202210140_297,,,,,,,,,,,,,,,,,,,,,
subcluster,CGE_296_485,CS202210140_979,CS202210140_297,,,,,,,,,,,,,,,,,,,,,
subcluster,CGE_296_486,CS202210140_980,CS202210140_297,,,,,,,,,,,,,,,,,,,,,
subcluster,CGE_296_487,CS202210140_981,CS202210140_297,,,,,,,,,,,,,,,,,,,,,
subcluster,CGE_296_488,CS202210140_982,CS202210140_297,,,,,,,,,,,,,,,,,,,,,
subcluster,CGE_296_489,CS202210140_983,CS202210140_297,,,,,,,,,,,,,,,,,,,,,
subcluster,CGE_296_490,CS202210140_984,CS202210140_297,,,,,,,,,,,,,,,,,,,,,
subcluster,CGE_295_491,CS202210140_985,CS202210140_296,,,,,,,,,,,,,,,,,,,,,
subcluster,CGE_295_492,CS202210140_986,CS202210140_296,,,,,,,,,,,,,,,,,,,,,
subcluster,CGE_295_493,CS202210140_987,CS202210140_296,,,,,,,,,,,,,,,,,,,,,
subcluster,CGE_295_494,CS202210140_988,CS202210140_296,,,,,,,,,,,,,,,,,,,,,
subcluster,CGE_295_495,CS202210140_989,CS202210140_296,,,,,,,,,,,,,,,,,,,,,
subcluster,CGE_289_496,CS202210140_990,CS202210140_290,,,,,,,,,,,,,,,,,,,,,
subcluster,CGE_295_497,CS202210140_991,CS202210140_296,,,,,,,,,,,,,,,,,,,,,
subcluster,CGE_295_498,CS202210140_992,CS202210140_296,,,,,,,,,,,,,,,,,,,,,
subcluster,CGE_295_499,CS202210140_993,CS202210140_296,,,,,,,,,,,,,,,,,,,,,
subcluster,CGE_295_500,CS202210140_994,CS202210140_296,,,,,,,,,,,,,,,,,,,,,
subcluster,CGE_294_501,CS202210140_995,CS202210140_295,,,,,,,,,,,,,,,,,,,,,
subcluster,CGE_294_502,CS202210140_996,CS202210140_295,,,,,,,,,,,,,,,,,,,,,
subcluster,CGE_294_503,CS202210140_997,CS202210140_295,,,,,,,,,,,,,,,,,,,,,
subcluster,CGE_294_504,CS202210140_998,CS202210140_295,,,,,,,,,,,,,,,,,,,,,
subcluster,CGE_293_505,CS202210140_999,CS202210140_294,,,,,,,,,,,,,,,,,,,,,
subcluster,CGE_294_506,CS202210140_1000,CS202210140_295,,,,,,,,,,,,,,,,,,,,,
subcluster,CGE_293_507,CS202210140_1001,CS202210140_294,,,,,,,,,,,,,,,,,,,,,
subcluster,CGE_293_508,CS202210140_1002,CS202210140_294,,,,,,,,,,,,,,,,,,,,,
subcluster,CGE_294_509,CS202210140_1003,CS202210140_295,,,,,,,,,,,,,,,,,,,,,
subcluster,CGE_294_510,CS202210140_1004,CS202210140_295,,,,,,,,,,,,,,,,,,,,,
subcluster,CGE_294_511,CS202210140_1005,CS202210140_295,,,,,,,,,,,,,,,,,,,,,
subcluster,CGE_294_512,CS202210140_1006,CS202210140_295,,,,,,,,,,,,,,,,,,,,,
subcluster,CGE_294_513,CS202210140_1007,CS202210140_295,,,,,,,,,,,,,,,,,,,,,
subcluster,CGE_290_514,CS202210140_1008,CS202210140_291,,,,,,,,,,,,,,,,,,,,,
subcluster,CGE_290_515,CS202210140_1009,CS202210140_291,,,,,,,,,,,,,,,,,,,,,
subcluster,CGE_293_516,CS202210140_1010,CS202210140_294,,,,,,,,,,,,,,,,,,,,,
subcluster,CGE_293_517,CS202210140_1011,CS202210140_294,,,,,,,,,,,,,,,,,,,,,
subcluster,CGE_293_518,CS202210140_1012,CS202210140_294,,,,,,,,,,,,,,,,,,,,,
subcluster,CGE_293_519,CS202210140_1013,CS202210140_294,,,,,,,,,,,,,,,,,,,,,
subcluster,CGE_293_520,CS202210140_1014,CS202210140_294,,,,,,,,,,,,,,,,,,,,,
subcluster,CGE_293_521,CS202210140_1015,CS202210140_294,,,,,,,,,,,,,,,,,,,,,
subcluster,CGE_289_522,CS202210140_1016,CS202210140_290,,,,,,,,,,,,,,,,,,,,,
subcluster,CGE_289_523,CS202210140_1017,CS202210140_290,,,,,,,,,,,,,,,,,,,,,
subcluster,CGE_289_524,CS202210140_1018,CS202210140_290,,,,,,,,,,,,,,,,,,,,,
subcluster,CGE_289_525,CS202210140_1019,CS202210140_290,,,,,,,,,,,,,,,,,,,,,
subcluster,CGE_289_526,CS202210140_1020,CS202210140_290,,,,,,,,,,,,,,,,,,,,,
subcluster,CGE_289_527,CS202210140_1021,CS202210140_290,,,,,,,,,,,,,,,,,,,,,
subcluster,CGE_289_528,CS202210140_1022,CS202210140_290,,,,,,,,,,,,,,,,,,,,,
subcluster,CGE_289_529,CS202210140_1023,CS202210140_290,,,,,,,,,,,,,,,,,,,,,
subcluster,CGE_289_530,CS202210140_1024,CS202210140_290,,,,,,,,,,,,,,,,,,,,,
subcluster,CGE_291_531,CS202210140_1025,CS202210140_292,,,,,,,,,,,,,,,,,,,,,
subcluster,CGE_290_532,CS202210140_1026,CS202210140_291,,,,,,,,,,,,,,,,,,,,,
subcluster,CGE_290_533,CS202210140_1027,CS202210140_291,,,,,,,,,,,,,,,,,,,,,
subcluster,CGE_290_534,CS202210140_1028,CS202210140_291,,,,,,,,,,,,,,,,,,,,,
subcluster,CGE_290_535,CS202210140_1029,CS202210140_291,,,,,,,,,,,,,,,,,,,,,
subcluster,CGE_290_536,CS202210140_1030,CS202210140_291,,,,,,,,,,,,,,,,,,,,,
subcluster,CGE_290_537,CS202210140_1031,CS202210140_291,,,,,,,,,,,,,,,,,,,,,
subcluster,CGE_290_538,CS202210140_1032,CS202210140_291,,,,,,,,,,,,,,,,,,,,,
subcluster,CGE_291_539,CS202210140_1033,CS202210140_292,,,,,,,,,,,,,,,,,,,,,
subcluster,CGE_291_540,CS202210140_1034,CS202210140_292,,,,,,,,,,,,,,,,,,,,,
subcluster,CGE_291_541,CS202210140_1035,CS202210140_292,,,,,,,,,,,,,,,,,,,,,
subcluster,CGE_291_542,CS202210140_1036,CS202210140_292,,,,,,,,,,,,,,,,,,,,,
subcluster,CGE_291_543,CS202210140_1037,CS202210140_292,,,,,,,,,,,,,,,,,,,,,
subcluster,CGE_291_544,CS202210140_1038,CS202210140_292,,,,,,,,,,,,,,,,,,,,,
subcluster,CGE_284_545,CS202210140_1039,CS202210140_285,,,,,,,,,,,,,,,,,,,,,
subcluster,CGE_284_546,CS202210140_1040,CS202210140_285,,,,,,,,,,,,,,,,,,,,,
subcluster,CGE_284_547,CS202210140_1041,CS202210140_285,,,,,,,,,,,,,,,,,,,,,
subcluster,CGE_284_548,CS202210140_1042,CS202210140_285,,,,,,,,,,,,,,,,,,,,,
subcluster,CGE_284_549,CS202210140_1043,CS202210140_285,,,,,,,,,,,,,,,,,,,,,
subcluster,CGE_284_550,CS202210140_1044,CS202210140_285,,,,,,,,,,,,,,,,,,,,,
subcluster,CGE_284_551,CS202210140_1045,CS202210140_285,,,,,,,,,,,,,,,,,,,,,
subcluster,CGE_284_552,CS202210140_1046,CS202210140_285,,,,,,,,,,,,,,,,,,,,,
subcluster,CGE_284_553,CS202210140_1047,CS202210140_285,,,,,,,,,,,,,,,,,,,,,
subcluster,CGE_284_554,CS202210140_1048,CS202210140_285,,,,,,,,,,,,,,,,,,,,,
subcluster,CGE_284_555,CS202210140_1049,CS202210140_285,,,,,,,,,,,,,,,,,,,,,
subcluster,CGE_286_556,CS202210140_1050,CS202210140_287,,,,,,,,,,,,,,,,,,,,,
subcluster,CGE_286_557,CS202210140_1051,CS202210140_287,,,,,,,,,,,,,,,,,,,,,
subcluster,CGE_283_558,CS202210140_1052,CS202210140_284,,,,,,,,,,,,,,,,,,,,,
subcluster,CGE_283_559,CS202210140_1053,CS202210140_284,,,,,,,,,,,,,,,,,,,,,
subcluster,CGE_283_560,CS202210140_1054,CS202210140_284,,,,,,,,,,,,,,,,,,,,,
subcluster,CGE_283_561,CS202210140_1055,CS202210140_284,,,,,,,,,,,,,,,,,,,,,
subcluster,CGE_283_562,CS202210140_1056,CS202210140_284,,,,,,,,,,,,,,,,,,,,,
subcluster,CGE_282_563,CS202210140_1057,CS202210140_283,,,,,,,,,,,,,,,,,,,,,
subcluster,CGE_282_564,CS202210140_1058,CS202210140_283,,,,,,,,,,,,,,,,,,,,,
subcluster,CGE_282_565,CS202210140_1059,CS202210140_283,,,,,,,,,,,,,,,,,,,,,
subcluster,CGE_282_566,CS202210140_1060,CS202210140_283,,,,,,,,,,,,,,,,,,,,,
subcluster,CGE_282_567,CS202210140_1061,CS202210140_283,,,,,,,,,,,,,,,,,,,,,
subcluster,CGE_282_568,CS202210140_1062,CS202210140_283,,,,,,,,,,,,,,,,,,,,,
subcluster,CGE_282_569,CS202210140_1063,CS202210140_283,,,,,,,,,,,,,,,,,,,,,
subcluster,CGE_282_570,CS202210140_1064,CS202210140_283,,,,,,,,,,,,,,,,,,,,,
subcluster,CGE_282_571,CS202210140_1065,CS202210140_283,,,,,,,,,,,,,,,,,,,,,
subcluster,CGE_292_572,CS202210140_1066,CS202210140_293,,,,,,,,,,,,,,,,,,,,,
subcluster,CGE_292_573,CS202210140_1067,CS202210140_293,,,,,,,,,,,,,,,,,,,,,
subcluster,CGE_292_574,CS202210140_1068,CS202210140_293,,,,,,,,,,,,,,,,,,,,,
subcluster,CGE_292_575,CS202210140_1069,CS202210140_293,,,,,,,,,,,,,,,,,,,,,
subcluster,CGE_292_576,CS202210140_1070,CS202210140_293,,,,,,,,,,,,,,,,,,,,,
subcluster,CGE_292_577,CS202210140_1071,CS202210140_293,,,,,,,,,,,,,,,,,,,,,
subcluster,CGE_292_578,CS202210140_1072,CS202210140_293,,,,,,,,,,,,,,,,,,,,,
subcluster,CGE_292_579,CS202210140_1073,CS202210140_293,,,,,,,,,,,,,,,,,,,,,
subcluster,CGE_280_580,CS202210140_1074,CS202210140_281,,,,,,,,,,,,,,,,,,,,,
subcluster,CGE_280_581,CS202210140_1075,CS202210140_281,,,,,,,,,,,,,,,,,,,,,
subcluster,CGE_280_582,CS202210140_1076,CS202210140_281,,,,,,,,,,,,,,,,,,,,,
subcluster,CGE_280_583,CS202210140_1077,CS202210140_281,,,,,,,,,,,,,,,,,,,,,
subcluster,CGE_280_584,CS202210140_1078,CS202210140_281,,,,,,,,,,,,,,,,,,,,,
subcluster,CGE_280_585,CS202210140_1079,CS202210140_281,,,,,,,,,,,,,,,,,,,,,
subcluster,CGE_280_586,CS202210140_1080,CS202210140_281,,,,,,,,,,,,,,,,,,,,,
subcluster,CGE_280_587,CS202210140_1081,CS202210140_281,,,,,,,,,,,,,,,,,,,,,
subcluster,CGE_285_588,CS202210140_1082,CS202210140_286,,,,,,,,,,,,,,,,,,,,,
subcluster,CGE_281_589,CS202210140_1083,CS202210140_282,,,,,,,,,,,,,,,,,,,,,
subcluster,CGE_281_590,CS202210140_1084,CS202210140_282,,,,,,,,,,,,,,,,,,,,,
subcluster,CGE_281_591,CS202210140_1085,CS202210140_282,,,,,,,,,,,,,,,,,,,,,
subcluster,CGE_281_592,CS202210140_1086,CS202210140_282,,,,,,,,,,,,,,,,,,,,,
